score,rating,price,above_ma5,above_ma10,above_ma20,above_ma60,bull_arrange,ma5,ma10,ma20,ma60,dif,dea,macd,macd_golden,macd_dead,macd_above_zero,rsi,rsi_overbought,rsi_oversold,boll_mid,boll_up,boll_dn,kdj_k,kdj_d,kdj_j,kdj_golden,vol_surge_5,vol_expand,reasons,code,name
9,A++ 强烈看好,48.35,True,True,True,False,False,46.59,46.39,46.96,53.56,-1.5648,-1.9816,0.8336,False,False,False,52.6,False,False,46.96,50.27,43.64,54.71,44.82,74.5,True,True,False,站上MA5; 站上MA10; 站上MA20; 红柱放大; 放量; RSI中性; KDJ金叉; 接近布林上轨,sz000893,亚钾国际
5,B 偏多,88.73,False,True,True,True,False,88.73,87.15,88.19,83.29,1.1327,1.2555,-0.2456,False,False,True,43.5,False,False,88.19,96.23,80.15,59.43,56.0,66.29,False,False,False,站上MA10; 站上MA20; 站上MA60; 零轴上方; RSI中性,sh603040,新坐标
5,B 偏多,74.0,True,True,True,True,False,72.11,71.1,73.62,64.8,1.0647,1.5062,-0.883,False,False,True,37.5,False,False,73.62,83.56,63.68,57.81,48.16,77.1,False,False,False,站上MA5; 站上MA10; 站上MA20; 站上MA60; 零轴上方,sh603119,浙江荣泰
11,A++ 强烈看好,44.61,True,True,True,False,False,41.8,42.02,43.29,46.88,-1.4626,-1.6732,0.4212,True,False,False,53.3,False,False,43.29,47.19,39.39,49.48,30.3,87.82,False,True,True,站上MA5; 站上MA10; 站上MA20; MACD金叉; 红柱放大; 放量; 倍量; RSI中性,sh600760,中航沈飞
7,A+ 看好,57.65,True,True,True,True,False,54.06,54.65,53.85,56.19,-0.203,-0.5737,0.7414,False,False,False,54.6,False,False,53.85,58.77,48.93,60.84,49.69,83.12,False,False,False,站上MA5; 站上MA10; 站上MA20; 站上MA60; 红柱放大; RSI中性; 接近布林上轨,sh603713,密尔克卫
6,A+ 看好,147.86,False,True,True,True,False,149.24,142.17,143.1,135.11,1.6638,1.0476,1.2324,False,False,True,58.6,False,False,143.1,158.98,127.22,72.3,67.74,81.44,False,False,False,站上MA10; 站上MA20; 站上MA60; 零轴上方; 红柱放大; RSI中性,sh603268,松发股份
11,A++ 强烈看好,69.94,True,True,True,True,True,65.4,64.8,64.34,55.96,2.3455,2.2997,0.0916,True,False,True,64.9,False,False,64.34,68.52,60.15,69.67,52.01,104.98,False,False,False,站上MA5; 站上MA10; 站上MA20; 站上MA60; 多头排列; MACD金叉; 零轴上方; 红柱放大; KDJ超买; 接近布林上轨,sz002768,国恩股份
9,A++ 强烈看好,49.92,True,True,True,True,False,47.55,47.92,47.86,45.2,0.4447,0.4492,-0.009,False,False,True,60.7,False,False,47.86,50.93,44.78,62.99,53.15,82.67,True,True,False,站上MA5; 站上MA10; 站上MA20; 站上MA60; 零轴上方; 放量; KDJ金叉; 接近布林上轨,sz001335,信凯科技
3,C 中性,43.05,True,False,False,False,False,41.18,43.5,44.05,45.17,-1.198,-0.8483,-0.6993,False,False,False,45.4,False,False,44.05,48.43,39.67,22.29,25.3,16.27,False,True,False,站上MA5; 放量; RSI中性,sh600362,江西铜业
5,B 偏多,55.8,True,False,False,False,False,54.37,55.93,62.03,63.98,-3.0376,-2.1158,-1.8436,False,False,False,19.9,False,True,62.03,75.97,48.1,25.29,20.6,34.67,True,False,False,站上MA5; RSI超卖; KDJ金叉,sh603391,力聚热能
3,C 中性,37.65,True,False,False,True,False,35.39,38.39,38.28,36.04,-0.3231,0.2674,-1.181,False,False,False,45.9,False,False,38.28,43.8,32.76,25.39,29.55,17.07,False,False,False,站上MA5; 站上MA60; RSI中性,sz000960,锡业股份
5,B 偏多,60.15,True,False,False,False,False,59.39,61.77,66.38,68.63,-3.5652,-2.6396,-1.8512,False,False,False,29.4,False,True,66.38,77.36,55.4,21.11,19.26,24.82,True,False,False,站上MA5; RSI超卖; KDJ金叉,sh603308,应流股份
