date,capital,portfolio_value,positions
2026-02-13T00:00:00.000000,79619.21058,99689.21058,2
2026-02-24T00:00:00.000000,79619.21058,98653.21058,2
2026-02-25T00:00:00.000000,87826.74758,98343.74758,1
2026-02-26T00:00:00.000000,87826.74758,98214.74758,1
2026-02-27T00:00:00.000000,87826.74758,98231.74758,1
2026-03-02T00:00:00.000000,98145.65097999999,98145.65097999999,0
2026-03-03T00:00:00.000000,85923.98558,98141.98558,2
2026-03-04T00:00:00.000000,85923.98558,98231.98558,2
2026-03-05T00:00:00.000000,85923.98558,98078.98558,2
2026-03-06T00:00:00.000000,81030.71803999999,97998.51804,3
2026-03-09T00:00:00.000000,81030.71803999999,98401.51804,3
2026-03-10T00:00:00.000000,81030.71803999999,98196.51804,3
2026-03-11T00:00:00.000000,81030.71803999999,98571.51804,3
2026-03-12T00:00:00.000000,81030.71803999999,98707.51804,3
2026-03-13T00:00:00.000000,81030.71803999999,98676.51804,3
2026-03-16T00:00:00.000000,81030.71803999999,99160.51804,3
2026-03-17T00:00:00.000000,81030.71803999999,99048.51804,3
2026-03-18T00:00:00.000000,81030.71803999999,98855.51804,3
2026-03-19T00:00:00.000000,81030.71803999999,98825.51804,3
2026-03-20T00:00:00.000000,81030.71803999999,98954.51804,3
2026-03-23T00:00:00.000000,81030.71803999999,98945.51804,3
2026-03-24T00:00:00.000000,81030.71803999999,98712.51804,3
2026-03-25T00:00:00.000000,81030.71803999999,98821.51804,3
2026-03-26T00:00:00.000000,81030.71803999999,98433.51804,3
2026-03-27T00:00:00.000000,81030.71803999999,98763.51804,3
2026-03-30T00:00:00.000000,83743.90384,98629.70384,2
2026-03-31T00:00:00.000000,87871.4652,98396.4652,1
2026-04-01T00:00:00.000000,87871.4652,98136.4652,1
2026-04-02T00:00:00.000000,87871.4652,98036.4652,1
2026-04-03T00:00:00.000000,97769.4949,97769.4949,0
2026-04-07T00:00:00.000000,97769.4949,97769.4949,0
2026-04-08T00:00:00.000000,97769.4949,97769.4949,0
2026-04-09T00:00:00.000000,97769.4949,97769.4949,0
2026-04-10T00:00:00.000000,97769.4949,97769.4949,0
2026-04-13T00:00:00.000000,97769.4949,97769.4949,0
2026-04-14T00:00:00.000000,97769.4949,97769.4949,0
2026-04-15T00:00:00.000000,97769.4949,97769.4949,0
2026-04-16T00:00:00.000000,97769.4949,97769.4949,0
2026-04-17T00:00:00.000000,97769.4949,97769.4949,0
2026-04-20T00:00:00.000000,97769.4949,97769.4949,0
2026-04-21T00:00:00.000000,89817.10990000001,97767.10990000001,1
2026-04-22T00:00:00.000000,89817.10990000001,97747.10990000001,1
2026-04-23T00:00:00.000000,89817.10990000001,97802.10990000001,1
2026-04-24T00:00:00.000000,89817.10990000001,97783.10990000001,1
2026-04-27T00:00:00.000000,89817.10990000001,97767.10990000001,1
2026-04-28T00:00:00.000000,89817.10990000001,97862.10990000001,1
2026-04-29T00:00:00.000000,89817.10990000001,97948.10990000001,1
2026-04-30T00:00:00.000000,89817.10990000001,97927.10990000001,1
2026-05-06T00:00:00.000000,89817.10990000001,97861.10990000001,1
2026-05-07T00:00:00.000000,83986.36120000001,97796.36120000001,2
2026-05-08T00:00:00.000000,83986.36120000001,97857.36120000001,2
2026-05-11T00:00:00.000000,83986.36120000001,97888.36120000001,2
2026-05-12T00:00:00.000000,83986.36120000001,97760.36120000001,2
2026-05-13T00:00:00.000000,81285.55120000002,97652.55120000002,3
2026-05-14T00:00:00.000000,81285.55120000002,97675.55120000002,3
2026-05-15T00:00:00.000000,81285.55120000002,97620.55120000002,3
2026-05-18T00:00:00.000000,81285.55120000002,97571.55120000002,3
2026-05-19T00:00:00.000000,81285.55120000002,97383.55120000002,3
2026-05-20T00:00:00.000000,81285.55120000002,97361.55120000002,3
2026-05-21T00:00:00.000000,81285.55120000002,97302.55120000002,3
2026-05-22T00:00:00.000000,89311.14280000002,97160.14280000002,2
2026-05-25T00:00:00.000000,89311.14280000002,97225.14280000002,2
2026-05-26T00:00:00.000000,89311.14280000002,97277.14280000002,2
2026-05-27T00:00:00.000000,89311.14280000002,97187.14280000002,2
2026-05-28T00:00:00.000000,89311.14280000002,97105.14280000002,2
2026-05-29T00:00:00.000000,85509.00250000002,97260.00250000002,3
2026-06-01T00:00:00.000000,85509.00250000002,97316.00250000002,3
2026-06-02T00:00:00.000000,85509.00250000002,97418.00250000002,3
2026-06-03T00:00:00.000000,85509.00250000002,97343.00250000002,3
2026-06-04T00:00:00.000000,90655.45810000002,97237.45810000002,2
2026-06-05T00:00:00.000000,90655.45810000002,97274.45810000002,2
2026-06-08T00:00:00.000000,90655.45810000002,97256.45810000002,2
2026-06-09T00:00:00.000000,90655.45810000002,97267.45810000002,2
2026-06-10T00:00:00.000000,90655.45810000002,97314.45810000002,2
2026-06-11T00:00:00.000000,82117.89760000003,97314.89760000003,3
2026-06-12T00:00:00.000000,82117.89760000003,97202.89760000003,3
