date,capital,portfolio_value,positions
2025-12-31T00:00:00.000000,100000.0,100000.0,0
2026-01-05T00:00:00.000000,96045.8141,99998.8141,1
2026-01-06T00:00:00.000000,96045.8141,100393.8141,1
2026-01-07T00:00:00.000000,96042.9443,100825.9443,1
2026-01-08T00:00:00.000000,96042.9443,100960.9443,1
2026-01-09T00:00:00.000000,88641.7246,101191.7246,3
2026-01-12T00:00:00.000000,88641.7246,102190.7246,3
2026-01-13T00:00:00.000000,88637.98479999999,102809.98479999999,3
2026-01-14T00:00:00.000000,88637.98479999999,103616.98479999999,3
2026-01-15T00:00:00.000000,88637.98479999999,102996.98479999999,3
2026-01-16T00:00:00.000000,88637.98479999999,102433.98479999999,3
2026-01-19T00:00:00.000000,90469.43519999999,102682.43519999999,2
2026-01-20T00:00:00.000000,90469.43519999999,102482.43519999999,2
2026-01-21T00:00:00.000000,90469.43519999999,102618.43519999999,2
2026-01-22T00:00:00.000000,90469.43519999999,102611.43519999999,2
2026-01-23T00:00:00.000000,90469.43519999999,103082.43519999999,2
2026-01-26T00:00:00.000000,90469.43519999999,103316.43519999999,2
2026-01-27T00:00:00.000000,103840.4227,103840.4227,0
2026-01-28T00:00:00.000000,103840.4227,103840.4227,0
2026-01-29T00:00:00.000000,103840.4227,103840.4227,0
2026-01-30T00:00:00.000000,103840.4227,103840.4227,0
2026-02-02T00:00:00.000000,103840.4227,103840.4227,0
2026-02-03T00:00:00.000000,103840.4227,103840.4227,0
2026-02-04T00:00:00.000000,103840.4227,103840.4227,0
2026-02-05T00:00:00.000000,103840.4227,103840.4227,0
2026-02-06T00:00:00.000000,103840.4227,103840.4227,0
2026-02-09T00:00:00.000000,103840.4227,103840.4227,0
2026-02-10T00:00:00.000000,103840.4227,103840.4227,0
2026-02-11T00:00:00.000000,103840.4227,103840.4227,0
2026-02-12T00:00:00.000000,103840.4227,103840.4227,0
2026-02-13T00:00:00.000000,103840.4227,103840.4227,0
2026-02-24T00:00:00.000000,103840.4227,103840.4227,0
2026-02-25T00:00:00.000000,103840.4227,103840.4227,0
2026-02-26T00:00:00.000000,103840.4227,103840.4227,0
2026-02-27T00:00:00.000000,103840.4227,103840.4227,0
2026-03-02T00:00:00.000000,103840.4227,103840.4227,0
2026-03-03T00:00:00.000000,103840.4227,103840.4227,0
2026-03-04T00:00:00.000000,94238.54299999999,103837.54299999999,1
2026-03-05T00:00:00.000000,94238.54299999999,103685.54299999999,1
2026-03-06T00:00:00.000000,89345.27545999999,103599.07546,2
2026-03-09T00:00:00.000000,86624.45945999998,103995.25945999999,3
2026-03-10T00:00:00.000000,86624.45945999998,103790.25945999999,3
2026-03-11T00:00:00.000000,86624.45945999998,104165.25945999999,3
2026-03-12T00:00:00.000000,86624.45945999998,104301.25945999999,3
2026-03-13T00:00:00.000000,86624.45945999998,104270.25945999999,3
2026-03-16T00:00:00.000000,86624.45945999998,104754.25945999999,3
2026-03-17T00:00:00.000000,86624.45945999998,104642.25945999999,3
2026-03-18T00:00:00.000000,86624.45945999998,104449.25945999999,3
2026-03-19T00:00:00.000000,86624.45945999998,104419.25945999999,3
2026-03-20T00:00:00.000000,96924.36855999999,104545.16855999999,2
2026-03-23T00:00:00.000000,93307.79411999998,104070.79411999998,1
2026-03-24T00:00:00.000000,93307.79411999998,103971.79411999998,1
2026-03-25T00:00:00.000000,93307.79411999998,103967.79411999998,1
2026-03-26T00:00:00.000000,93307.79411999998,103621.79411999998,1
2026-03-27T00:00:00.000000,93307.79411999998,103837.79411999998,1
2026-03-30T00:00:00.000000,93307.79411999998,103912.79411999998,1
2026-03-31T00:00:00.000000,93307.79411999998,103832.79411999998,1
2026-04-01T00:00:00.000000,93307.79411999998,103572.79411999998,1
2026-04-02T00:00:00.000000,103469.74461999998,103469.74461999998,0
2026-04-03T00:00:00.000000,103469.74461999998,103469.74461999998,0
2026-04-07T00:00:00.000000,103469.74461999998,103469.74461999998,0
2026-04-08T00:00:00.000000,103469.74461999998,103469.74461999998,0
2026-04-09T00:00:00.000000,97959.09191999998,103468.09191999998,1
2026-04-10T00:00:00.000000,90115.73961999998,103774.73961999998,2
2026-04-13T00:00:00.000000,90115.73961999998,103365.73961999998,2
2026-04-14T00:00:00.000000,90115.73961999998,103297.73961999998,2
2026-04-15T00:00:00.000000,90115.73961999998,103410.73961999998,2
2026-04-16T00:00:00.000000,90115.73961999998,103689.73961999998,2
2026-04-17T00:00:00.000000,90115.73961999998,103656.73961999998,2
2026-04-20T00:00:00.000000,90115.73961999998,104080.73961999998,2
2026-04-21T00:00:00.000000,90115.73961999998,103893.73961999998,2
2026-04-22T00:00:00.000000,96916.69871999999,104057.69871999999,1
2026-04-23T00:00:00.000000,96916.69871999999,104025.69871999999,1
2026-04-24T00:00:00.000000,96916.69871999999,103916.69871999999,1
2026-04-27T00:00:00.000000,89717.53961999998,103968.53961999998,2
2026-04-28T00:00:00.000000,95658.09071999998,103756.09071999998,2
2026-04-29T00:00:00.000000,95658.09071999998,103638.09071999998,2
2026-04-30T00:00:00.000000,95658.09071999998,103471.09071999998,2
2026-05-06T00:00:00.000000,95658.09071999998,103466.09071999998,2
2026-05-07T00:00:00.000000,95658.09071999998,103711.09071999998,2
2026-05-08T00:00:00.000000,95658.09071999998,103881.09071999998,2
2026-05-11T00:00:00.000000,87588.67061999998,104353.67061999998,3
2026-05-12T00:00:00.000000,87588.67061999998,104405.67061999998,3
2026-05-13T00:00:00.000000,96678.94271999998,104716.94271999998,1
2026-05-14T00:00:00.000000,96678.94271999998,104859.94271999998,1
2026-05-15T00:00:00.000000,96678.94271999998,104935.94271999998,1
2026-05-18T00:00:00.000000,96678.94271999998,104961.94271999998,1
2026-05-19T00:00:00.000000,96678.94271999998,104778.94271999998,1
2026-05-20T00:00:00.000000,96678.94271999998,104828.94271999998,1
2026-05-21T00:00:00.000000,96678.94271999998,104828.94271999998,1
2026-05-22T00:00:00.000000,104704.53431999998,104704.53431999998,0
2026-05-25T00:00:00.000000,104704.53431999998,104704.53431999998,0
