date,capital,portfolio_value,positions
2026-02-11T00:00:00.000000,89948.96823999999,104292.96823999999,3
2026-02-12T00:00:00.000000,89948.96823999999,104306.96823999999,3
2026-02-13T00:00:00.000000,89948.96823999999,103784.96823999999,3
2026-02-24T00:00:00.000000,89948.96823999999,104154.96823999999,3
2026-02-25T00:00:00.000000,104538.59003999998,104538.59003999998,0
2026-02-26T00:00:00.000000,104538.59003999998,104538.59003999998,0
2026-02-27T00:00:00.000000,104538.59003999998,104538.59003999998,0
2026-03-02T00:00:00.000000,92500.97983999999,104534.97983999999,2
2026-03-03T00:00:00.000000,92500.97983999999,105056.97983999999,2
2026-03-04T00:00:00.000000,73297.22043999999,104887.22043999999,3
2026-03-05T00:00:00.000000,73297.22043999999,104523.22043999999,3
2026-03-06T00:00:00.000000,82229.06816,104336.66816,3
2026-03-09T00:00:00.000000,57277.58495999999,104713.18496,5
2026-03-10T00:00:00.000000,57277.58495999999,103925.18496,5
2026-03-11T00:00:00.000000,57277.58495999999,105075.18496,5
2026-03-12T00:00:00.000000,57277.58495999999,105671.18496,5
2026-03-13T00:00:00.000000,57277.58495999999,105509.18496,5
2026-03-16T00:00:00.000000,57277.58495999999,106451.18496,5
2026-03-17T00:00:00.000000,57277.58495999999,106089.18496,5
2026-03-18T00:00:00.000000,57277.58495999999,105663.18496,5
2026-03-19T00:00:00.000000,57277.58495999999,105957.18496,5
2026-03-20T00:00:00.000000,57277.58495999999,106201.18496,5
2026-03-23T00:00:00.000000,66230.49828,106080.49828,4
2026-03-24T00:00:00.000000,79022.65948,105770.65948,2
2026-03-25T00:00:00.000000,79022.65948,105784.65948,2
2026-03-26T00:00:00.000000,79022.65948,105112.65948,2
2026-03-27T00:00:00.000000,79022.65948,105532.65948,2
2026-03-30T00:00:00.000000,79022.65948,105660.65948,2
2026-03-31T00:00:00.000000,105472.72208,105472.72208,0
2026-04-01T00:00:00.000000,105472.72208,105472.72208,0
2026-04-02T00:00:00.000000,105472.72208,105472.72208,0
2026-04-03T00:00:00.000000,105472.72208,105472.72208,0
2026-04-07T00:00:00.000000,105472.72208,105472.72208,0
2026-04-08T00:00:00.000000,105472.72208,105472.72208,0
2026-04-09T00:00:00.000000,105472.72208,105472.72208,0
2026-04-10T00:00:00.000000,105472.72208,105472.72208,0
2026-04-13T00:00:00.000000,105472.72208,105472.72208,0
2026-04-14T00:00:00.000000,105472.72208,105472.72208,0
2026-04-15T00:00:00.000000,105472.72208,105472.72208,0
2026-04-16T00:00:00.000000,16031.097640000007,105445.89764000001,1
2026-04-17T00:00:00.000000,16031.097640000007,103489.89764000001,1
2026-04-20T00:00:00.000000,16031.097640000007,101149.89764000001,1
2026-04-21T00:00:00.000000,16031.097640000007,104169.89764000001,1
2026-04-22T00:00:00.000000,16031.097640000007,103301.09764,1
2026-04-23T00:00:00.000000,16031.097640000007,103811.09764,1
2026-04-24T00:00:00.000000,16031.097640000007,105011.09764,1
2026-04-27T00:00:00.000000,16031.097640000007,103007.09764,1
2026-04-28T00:00:00.000000,16031.097640000007,101565.09764,1
2026-04-29T00:00:00.000000,13798.428040000008,105030.42804000001,2
2026-04-30T00:00:00.000000,8332.788840000008,103222.78884000001,3
2026-05-06T00:00:00.000000,7052.404840000008,107972.40484,4
2026-05-07T00:00:00.000000,97353.30644,106245.30644,3
2026-05-08T00:00:00.000000,97353.30644,106227.30644,3
2026-05-11T00:00:00.000000,81214.46624000001,106262.46624000001,4
2026-05-12T00:00:00.000000,81214.46624000001,106142.46624000001,4
2026-05-13T00:00:00.000000,81214.46624000001,106148.46624000001,4
2026-05-14T00:00:00.000000,81214.46624000001,106366.46624000001,4
2026-05-15T00:00:00.000000,84581.45584000001,106501.45584000001,2
2026-05-18T00:00:00.000000,84581.45584000001,106525.45584000001,2
2026-05-19T00:00:00.000000,84581.45584000001,106231.45584000001,2
2026-05-20T00:00:00.000000,84581.45584000001,106261.45584000001,2
2026-05-21T00:00:00.000000,89911.85624000001,106211.85624000001,1
2026-05-22T00:00:00.000000,89911.85624000001,105967.85624000001,1
2026-05-25T00:00:00.000000,89911.85624000001,105873.85624000001,1
2026-05-26T00:00:00.000000,89911.85624000001,105821.85624000001,1
2026-05-27T00:00:00.000000,89911.85624000001,105917.85624000001,1
2026-05-28T00:00:00.000000,89911.85624000001,105701.85624000001,1
2026-05-29T00:00:00.000000,89911.85624000001,106081.85624000001,1
2026-06-01T00:00:00.000000,80108.91624,106248.91624,2
2026-06-02T00:00:00.000000,96623.96024000001,106271.96024000001,1
2026-06-03T00:00:00.000000,96623.96024000001,106393.96024000001,1
2026-06-04T00:00:00.000000,96623.96024000001,106427.96024000001,1
2026-06-05T00:00:00.000000,93623.06024000002,106327.06024000002,2
2026-06-08T00:00:00.000000,93623.06024000002,106779.06024000002,2
2026-06-09T00:00:00.000000,96584.17164000002,106380.17164000002,1
2026-06-10T00:00:00.000000,96584.17164000002,106086.17164000002,1
2026-06-11T00:00:00.000000,79509.05064000002,106037.05064000002,2
2026-06-12T00:00:00.000000,88734.28224000002,105380.28224000002,1
