date,capital,portfolio_value,positions
2025-11-13T00:00:00.000000,70111.036,99991.036,2
2025-11-14T00:00:00.000000,70111.036,99497.036,2
2025-11-17T00:00:00.000000,70111.036,99237.036,2
2025-11-18T00:00:00.000000,87063.94859999999,98637.94859999999,1
2025-11-19T00:00:00.000000,87063.94859999999,98787.94859999999,1
2025-11-20T00:00:00.000000,84765.25919999999,98753.25919999999,2
2025-11-21T00:00:00.000000,84765.25919999999,98463.25919999999,2
2025-11-24T00:00:00.000000,84765.25919999999,98343.25919999999,2
2025-11-25T00:00:00.000000,84765.25919999999,98597.25919999999,2
2025-11-26T00:00:00.000000,84765.25919999999,98637.25919999999,2
2025-11-27T00:00:00.000000,79245.60379999998,98551.60379999998,3
2025-11-28T00:00:00.000000,79245.60379999998,98459.60379999998,3
2025-12-01T00:00:00.000000,79245.60379999998,98381.60379999998,3
2025-12-02T00:00:00.000000,79245.60379999998,98463.60379999998,3
2025-12-03T00:00:00.000000,76570.80159999998,98388.80159999998,4
2025-12-04T00:00:00.000000,76570.80159999998,98322.80159999998,4
2025-12-05T00:00:00.000000,62820.677799999976,99046.67779999998,5
2025-12-08T00:00:00.000000,62820.677799999976,99198.67779999998,5
2025-12-09T00:00:00.000000,65034.01359999998,98706.01359999998,4
2025-12-10T00:00:00.000000,65034.01359999998,98762.01359999998,4
2025-12-11T00:00:00.000000,65034.01359999998,98542.01359999998,4
2025-12-12T00:00:00.000000,60600.68399999998,98934.68399999998,5
2025-12-15T00:00:00.000000,60600.68399999998,100050.68399999998,5
2025-12-16T00:00:00.000000,60592.853999999985,99956.85399999999,5
2025-12-17T00:00:00.000000,60592.853999999985,101362.85399999999,5
2025-12-18T00:00:00.000000,60592.853999999985,101542.85399999999,5
2025-12-19T00:00:00.000000,60592.853999999985,101658.85399999999,5
2025-12-22T00:00:00.000000,60592.853999999985,101672.85399999999,5
2025-12-23T00:00:00.000000,60592.853999999985,101636.85399999999,5
2025-12-24T00:00:00.000000,60592.853999999985,102002.85399999999,5
2025-12-25T00:00:00.000000,60592.853999999985,102304.85399999999,5
2025-12-26T00:00:00.000000,60592.853999999985,102536.85399999999,5
2025-12-29T00:00:00.000000,60592.853999999985,101990.85399999999,5
2025-12-30T00:00:00.000000,63521.748559999985,101880.54855999998,5
2025-12-31T00:00:00.000000,63521.748559999985,101696.54855999998,5
2026-01-05T00:00:00.000000,63521.748559999985,102834.54855999998,5
2026-01-06T00:00:00.000000,75903.95275999997,104704.75275999997,5
2026-01-07T00:00:00.000000,75903.95275999997,104294.75275999997,5
2026-01-08T00:00:00.000000,97061.85215999997,103170.65215999997,3
2026-01-09T00:00:00.000000,85938.51615999997,103171.31615999997,4
2026-01-12T00:00:00.000000,79758.66275999998,103941.46275999998,5
2026-01-13T00:00:00.000000,79758.66275999998,104003.46275999998,5
2026-01-14T00:00:00.000000,79758.66275999998,104525.46275999998,5
2026-01-15T00:00:00.000000,79758.66275999998,104661.46275999998,5
2026-01-16T00:00:00.000000,79758.66275999998,104567.46275999998,5
2026-01-19T00:00:00.000000,79758.66275999998,104217.46275999998,5
2026-01-20T00:00:00.000000,74522.05875999999,104026.85875999999,5
2026-01-21T00:00:00.000000,74522.05875999999,104072.85875999999,5
2026-01-22T00:00:00.000000,74522.05875999999,104568.85875999999,5
2026-01-23T00:00:00.000000,74522.05875999999,104434.85875999999,5
2026-01-26T00:00:00.000000,74522.05875999999,104562.85875999999,5
2026-01-27T00:00:00.000000,74522.05875999999,104450.85875999999,5
2026-01-28T00:00:00.000000,74522.05875999999,105038.85875999999,5
2026-01-29T00:00:00.000000,74522.05875999999,105460.85875999999,5
2026-01-30T00:00:00.000000,72546.50831999998,105240.50831999998,5
2026-02-02T00:00:00.000000,89752.92387999997,103323.72387999998,3
2026-02-03T00:00:00.000000,89752.92387999997,103627.72387999998,3
2026-02-04T00:00:00.000000,84661.39687999997,103826.19687999997,5
2026-02-05T00:00:00.000000,84661.39687999997,103878.19687999997,5
2026-02-06T00:00:00.000000,84661.39687999997,103910.19687999997,5
2026-02-09T00:00:00.000000,84661.39687999997,104030.19687999997,5
2026-02-10T00:00:00.000000,84661.39687999997,103898.19687999997,5
2026-02-11T00:00:00.000000,84661.39687999997,104076.19687999997,5
2026-02-12T00:00:00.000000,92369.08387999998,103985.88387999998,3
2026-02-13T00:00:00.000000,98671.99243999997,103603.99243999997,1
2026-02-24T00:00:00.000000,98671.99243999997,103655.99243999997,1
2026-02-25T00:00:00.000000,98671.99243999997,103947.99243999997,1
2026-02-26T00:00:00.000000,98671.99243999997,103793.99243999997,1
2026-02-27T00:00:00.000000,98671.99243999997,103783.99243999997,1
2026-03-02T00:00:00.000000,83448.62679999998,103881.42679999999,4
2026-03-03T00:00:00.000000,88495.11239999998,104119.91239999999,3
2026-03-04T00:00:00.000000,94568.08995999998,103790.08995999998,1
2026-03-05T00:00:00.000000,94568.08995999998,103744.08995999998,1
2026-03-06T00:00:00.000000,94568.08995999998,103734.08995999998,1
2026-03-09T00:00:00.000000,94568.08995999998,104158.08995999998,1
2026-03-10T00:00:00.000000,94568.08995999998,103804.08995999998,1
2026-03-11T00:00:00.000000,94568.08995999998,104134.08995999998,1
2026-03-12T00:00:00.000000,94568.08995999998,104420.08995999998,1
2026-03-13T00:00:00.000000,94568.08995999998,104352.08995999998,1
2026-03-16T00:00:00.000000,14245.200319999989,104242.00031999999,2
2026-03-17T00:00:00.000000,14245.200319999989,103412.00031999999,2
2026-03-18T00:00:00.000000,14245.200319999989,102764.00031999998,2
2026-03-19T00:00:00.000000,14245.200319999989,102858.00031999999,2
2026-03-20T00:00:00.000000,14245.200319999989,105374.00031999999,2
2026-03-23T00:00:00.000000,33.778171999989354,103157.738172,3
2026-03-24T00:00:00.000000,33.778171999989354,101823.05817199999,3
2026-03-25T00:00:00.000000,33.778171999989354,101735.77817199999,3
2026-03-26T00:00:00.000000,33.778171999989354,102305.05817199999,3
2026-03-27T00:00:00.000000,33.778171999989354,105288.178172,3
2026-03-30T00:00:00.000000,33.778171999989354,104815.178172,3
2026-03-31T00:00:00.000000,9380.973171999989,102232.77317199999,2
2026-04-01T00:00:00.000000,9380.973171999989,102691.57317199997,2
2026-04-02T00:00:00.000000,22794.74783199999,101647.547832,1
2026-04-03T00:00:00.000000,98682.77459199999,98682.77459199999,0
2026-04-07T00:00:00.000000,98682.77459199999,98682.77459199999,0
2026-04-08T00:00:00.000000,98682.77459199999,98682.77459199999,0
2026-04-09T00:00:00.000000,98682.77459199999,98682.77459199999,0
2026-04-10T00:00:00.000000,87043.28379199999,98679.28379199999,1
2026-04-13T00:00:00.000000,87043.28379199999,98763.28379199999,1
2026-04-14T00:00:00.000000,80495.31999199999,98869.31999199999,2
2026-04-15T00:00:00.000000,80495.31999199999,98741.31999199999,2
2026-04-16T00:00:00.000000,-2.1420040000084555,99119.177996,3
2026-04-17T00:00:00.000000,-2.1420040000084555,97136.77799599999,3
2026-04-20T00:00:00.000000,-2.1420040000084555,96502.77799599999,3
2026-04-21T00:00:00.000000,-2.1420040000084555,99068.77799599999,3
2026-04-22T00:00:00.000000,-2.1420040000084555,98722.85799599999,3
2026-04-23T00:00:00.000000,-2.1420040000084555,99101.85799599999,3
2026-04-24T00:00:00.000000,-2.1420040000084555,99849.85799599999,3
2026-04-27T00:00:00.000000,-2.1420040000084555,99314.25799599999,3
2026-04-28T00:00:00.000000,-2.1420040000084555,97734.457996,3
2026-04-29T00:00:00.000000,-2.1420040000084555,100637.85799599999,3
2026-04-30T00:00:00.000000,7928.1987959999915,98980.198796,3
2026-05-06T00:00:00.000000,7928.1987959999915,103226.198796,3
2026-05-07T00:00:00.000000,7928.1987959999915,101675.398796,3
2026-05-08T00:00:00.000000,17.2562249999919,98945.826225,4
2026-05-11T00:00:00.000000,17.2562249999919,100476.186225,4
2026-05-12T00:00:00.000000,77618.968725,97579.728725,3
2026-05-13T00:00:00.000000,84364.944325,97644.444325,2
2026-05-14T00:00:00.000000,84364.944325,97315.734325,2
2026-05-15T00:00:00.000000,67845.99012500001,97731.170125,3
2026-05-18T00:00:00.000000,67845.99012500001,97886.750125,3
2026-05-19T00:00:00.000000,67845.99012500001,97502.48012500002,3
2026-05-20T00:00:00.000000,67845.99012500001,97260.140125,3
2026-05-21T00:00:00.000000,72238.109125,97559.09912500001,3
2026-05-22T00:00:00.000000,72238.109125,97595.759125,3
2026-05-25T00:00:00.000000,72238.109125,97502.339125,3
2026-05-26T00:00:00.000000,72238.109125,97631.429125,3
2026-05-27T00:00:00.000000,80041.827307,97191.827307,2
