score,rating,price,above_ma5,above_ma10,above_ma20,above_ma60,bull_arrange,ma5,ma10,ma20,ma60,dif,dea,macd,macd_golden,macd_dead,macd_above_zero,rsi,rsi_overbought,rsi_oversold,boll_mid,boll_up,boll_dn,kdj_k,kdj_d,kdj_j,kdj_golden,vol_surge_5,vol_expand,reasons,code,name
8,A++ 强烈看好,1291.68,True,True,True,False,False,1273.11,1280.51,1291.64,1376.37,-24.1854,-27.7356,7.1004,False,False,False,51.2,False,False,1291.64,1335.09,1248.2,37.92,33.03,47.7,True,False,False,站上MA5; 站上MA10; 站上MA20; 红柱放大; RSI中性; KDJ金叉; 接近布林上轨,sh600519,贵州茅台
8,A++ 强烈看好,29.51,True,True,True,True,True,27.95,27.89,27.19,22.2,1.5293,1.6681,-0.2776,False,False,True,54.8,False,False,27.19,31.84,22.55,62.24,54.0,78.71,False,False,False,站上MA5; 站上MA10; 站上MA20; 站上MA60; 多头排列; 零轴上方; RSI中性,sz002741,光华科技
8,A++ 强烈看好,31.52,True,True,True,True,False,29.96,30.78,30.98,29.13,-0.0059,0.2062,-0.4241,False,False,False,46.8,False,False,30.98,33.42,28.53,43.03,38.32,52.46,True,True,False,站上MA5; 站上MA10; 站上MA20; 站上MA60; 放量; RSI中性; KDJ金叉,sh601168,西部矿业
8,A++ 强烈看好,63.72,True,True,True,True,True,58.75,55.21,54.62,52.03,1.6609,0.6224,2.0771,False,False,True,61.9,False,False,54.62,62.6,46.63,82.57,73.04,101.64,False,False,False,站上MA5; 站上MA10; 站上MA20; 站上MA60; 多头排列; 零轴上方; 红柱放大; KDJ超买; 接近布林上轨,sh600498,烽火通信
8,A++ 强烈看好,48.41,True,True,True,False,False,46.61,46.39,46.96,53.56,-1.56,-1.9806,0.8412,False,False,False,52.7,False,False,46.96,50.28,43.64,55.11,44.95,75.43,True,False,False,站上MA5; 站上MA10; 站上MA20; 红柱放大; RSI中性; KDJ金叉; 接近布林上轨,sz000893,亚钾国际
8,A++ 强烈看好,32.21,True,True,True,True,True,30.07,28.05,24.82,18.96,3.1099,2.5073,1.2053,False,False,True,76.6,True,False,24.82,32.62,17.03,83.25,83.85,82.06,False,False,False,站上MA5; 站上MA10; 站上MA20; 站上MA60; 多头排列; 零轴上方; 红柱放大; RSI超买; 接近布林上轨,sh600869,远东股份
8,A++ 强烈看好,174.49,True,True,True,True,True,158.77,140.15,130.62,92.73,17.9356,14.0794,7.7124,False,False,True,76.7,True,False,130.62,170.91,90.34,83.78,76.31,98.74,False,False,False,站上MA5; 站上MA10; 站上MA20; 站上MA60; 多头排列; 零轴上方; 红柱放大; RSI超买; 接近布林上轨,sh603186,华正新材
7,A+ 看好,382.2,True,False,True,True,False,381.4,383.42,378.1,308.03,16.539,21.0788,-9.0797,False,False,True,46.4,False,False,378.1,429.49,326.72,45.52,43.67,49.21,True,False,False,站上MA5; 站上MA20; 站上MA60; 零轴上方; RSI中性; KDJ金叉,sz002916,深南电路
7,A+ 看好,338.99,True,True,False,False,False,328.2,331.72,342.01,363.04,-11.6585,-12.0379,0.7589,True,False,False,47.9,False,False,342.01,374.95,309.07,42.32,27.28,72.39,False,False,False,站上MA5; 站上MA10; MACD金叉; 红柱放大; RSI中性,sh603444,吉比特
7,A+ 看好,67.15,True,True,True,True,False,65.37,65.54,61.58,61.32,1.6091,1.1165,0.9852,False,False,True,67.8,False,False,61.58,70.3,52.86,69.43,71.32,65.65,False,False,False,站上MA5; 站上MA10; 站上MA20; 站上MA60; 零轴上方; 红柱放大; 接近布林上轨,sh603605,珀莱雅
7,A+ 看好,88.74,True,True,True,True,True,77.06,64.97,55.96,44.13,9.6199,5.8888,7.4622,False,False,True,92.8,True,False,55.96,83.79,28.13,93.58,90.06,100.62,False,False,False,站上MA5; 站上MA10; 站上MA20; 站上MA60; 多头排列; 零轴上方; 红柱放大; RSI超买; KDJ超买; 接近布林上轨,sz002636,金安国纪
7,A+ 看好,150.34,True,True,True,True,False,147.76,148.22,142.84,125.56,4.8044,5.2244,-0.84,False,False,True,58.8,False,False,142.84,156.76,128.91,47.51,51.2,40.13,False,False,False,站上MA5; 站上MA10; 站上MA20; 站上MA60; 零轴上方; RSI中性; 接近布林上轨,sz002353,杰瑞股份
7,A+ 看好,43.57,True,True,True,True,False,39.98,38.61,39.51,42.32,-0.6755,-1.3103,1.2695,False,False,False,60.4,False,False,39.51,43.71,35.32,70.97,53.38,106.16,False,False,True,站上MA5; 站上MA10; 站上MA20; 站上MA60; 红柱放大; 倍量; KDJ超买; 接近布林上轨,sh603260,合盛硅业
