date,capital,portfolio_value,positions
2025-11-13T00:00:00.000000,81940.5838,99994.5838,1
2025-11-14T00:00:00.000000,81940.5838,99546.5838,1
2025-11-17T00:00:00.000000,81940.5838,99450.5838,1
2025-11-18T00:00:00.000000,81940.5838,98898.5838,1
2025-11-19T00:00:00.000000,98365.65479999999,98365.65479999999,0
2025-11-20T00:00:00.000000,98365.65479999999,98365.65479999999,0
2025-11-21T00:00:00.000000,98365.65479999999,98365.65479999999,0
2025-11-24T00:00:00.000000,98365.65479999999,98365.65479999999,0
2025-11-25T00:00:00.000000,98365.65479999999,98365.65479999999,0
2025-11-26T00:00:00.000000,98365.65479999999,98365.65479999999,0
2025-11-27T00:00:00.000000,98365.65479999999,98365.65479999999,0
2025-11-28T00:00:00.000000,98365.65479999999,98365.65479999999,0
2025-12-01T00:00:00.000000,98365.65479999999,98365.65479999999,0
2025-12-02T00:00:00.000000,98365.65479999999,98365.65479999999,0
2025-12-03T00:00:00.000000,98365.65479999999,98365.65479999999,0
2025-12-04T00:00:00.000000,98365.65479999999,98365.65479999999,0
2025-12-05T00:00:00.000000,98365.65479999999,98365.65479999999,0
2025-12-08T00:00:00.000000,89873.10779999998,98363.10779999998,2
2025-12-09T00:00:00.000000,89873.10779999998,98207.10779999998,2
2025-12-10T00:00:00.000000,89873.10779999998,98291.10779999998,2
2025-12-11T00:00:00.000000,89873.10779999998,98189.10779999998,2
2025-12-12T00:00:00.000000,77437.37819999998,98345.37819999998,3
2025-12-15T00:00:00.000000,72890.01439999997,99244.01439999997,4
2025-12-16T00:00:00.000000,72890.01439999997,99062.01439999997,4
2025-12-17T00:00:00.000000,58291.63619999997,99873.63619999998,5
2025-12-18T00:00:00.000000,58291.63619999997,100127.63619999998,5
2025-12-19T00:00:00.000000,58291.63619999997,100171.63619999998,5
2025-12-22T00:00:00.000000,40875.92839999997,100263.92839999998,5
2025-12-23T00:00:00.000000,40875.92839999997,99909.92839999998,5
2025-12-24T00:00:00.000000,40875.92839999997,100091.92839999998,5
2025-12-25T00:00:00.000000,40875.92839999997,100083.92839999998,5
2025-12-26T00:00:00.000000,40875.92839999997,101607.92839999998,5
2025-12-29T00:00:00.000000,40875.92839999997,100955.92839999998,5
2025-12-30T00:00:00.000000,46877.90075999997,100570.70075999996,5
2025-12-31T00:00:00.000000,46877.90075999997,101246.70075999998,5
2026-01-05T00:00:00.000000,46877.90075999997,101438.70075999996,5
2026-01-06T00:00:00.000000,59697.97355999997,103330.77355999997,5
2026-01-07T00:00:00.000000,65221.95155999998,103514.75155999999,5
2026-01-08T00:00:00.000000,67869.40575999998,103250.20575999998,5
2026-01-09T00:00:00.000000,67869.40575999998,104258.20575999998,5
2026-01-12T00:00:00.000000,67869.40575999998,104954.20575999998,5
2026-01-13T00:00:00.000000,86245.89115999998,104466.69115999999,4
2026-01-14T00:00:00.000000,86245.89115999998,104876.69115999999,4
2026-01-15T00:00:00.000000,86245.89115999998,105040.69115999999,4
2026-01-16T00:00:00.000000,86245.89115999998,105004.69115999999,4
2026-01-19T00:00:00.000000,86245.89115999998,104652.69115999999,4
2026-01-20T00:00:00.000000,69285.29968,104438.09968,5
2026-01-21T00:00:00.000000,69285.29968,104084.09968,5
2026-01-22T00:00:00.000000,69285.29968,104752.09968,5
2026-01-23T00:00:00.000000,69285.29968,104708.09968,5
2026-01-26T00:00:00.000000,69285.29968,104648.09968,5
2026-01-27T00:00:00.000000,70197.02608,104613.82608,4
2026-01-28T00:00:00.000000,75415.71488000001,105010.51488000002,5
2026-01-29T00:00:00.000000,79004.63788000001,105563.43788000001,4
2026-01-30T00:00:00.000000,70974.22948000001,105543.02948000001,5
2026-02-02T00:00:00.000000,78294.03288000001,102834.83288000002,4
2026-02-03T00:00:00.000000,78294.03288000001,103724.83288000002,4
2026-02-04T00:00:00.000000,78294.03288000001,104280.83288000002,4
2026-02-05T00:00:00.000000,78294.03288000001,103978.83288000002,4
2026-02-06T00:00:00.000000,78294.03288000001,104660.83288000002,4
2026-02-09T00:00:00.000000,78294.03288000001,104802.83288000002,4
2026-02-10T00:00:00.000000,98184.86384,104512.86384,2
