date,capital,portfolio_value,positions
2026-02-11T00:00:00.000000,93721.60291999999,102367.60291999999,2
2026-02-12T00:00:00.000000,93721.60291999999,102331.60291999999,2
2026-02-13T00:00:00.000000,93721.60291999999,102059.60291999999,2
2026-02-24T00:00:00.000000,93721.60291999999,102143.60291999999,2
2026-02-25T00:00:00.000000,97467.31231999998,102743.31231999998,1
2026-02-26T00:00:00.000000,97467.31231999998,102589.31231999998,1
2026-02-27T00:00:00.000000,97467.31231999998,102579.31231999998,1
2026-03-02T00:00:00.000000,85429.70211999999,102677.70211999999,3
2026-03-03T00:00:00.000000,85429.70211999999,103033.70211999999,3
2026-03-04T00:00:00.000000,85429.70211999999,102835.70211999999,3
2026-03-05T00:00:00.000000,85429.70211999999,102721.70211999999,3
2026-03-06T00:00:00.000000,85429.70211999999,102821.70211999999,3
2026-03-09T00:00:00.000000,85429.70211999999,103041.70211999999,3
2026-03-10T00:00:00.000000,85429.70211999999,102689.70211999999,3
2026-03-11T00:00:00.000000,85429.70211999999,103237.70211999999,3
2026-03-12T00:00:00.000000,85429.70211999999,103569.70211999999,3
2026-03-13T00:00:00.000000,85429.70211999999,103437.70211999999,3
2026-03-16T00:00:00.000000,85429.70211999999,103343.70211999999,3
2026-03-17T00:00:00.000000,85429.70211999999,103219.70211999999,3
2026-03-18T00:00:00.000000,90404.20932,103140.20932,2
2026-03-19T00:00:00.000000,90404.20932,103494.20932,2
2026-03-20T00:00:00.000000,9161.043679999988,103455.84367999999,3
2026-03-23T00:00:00.000000,9161.043679999988,101153.84367999999,3
2026-03-24T00:00:00.000000,21953.20487999999,99970.00488,1
2026-03-25T00:00:00.000000,21953.20487999999,100134.00488,1
2026-03-26T00:00:00.000000,21953.20487999999,101072.00488,1
2026-03-27T00:00:00.000000,21953.20487999999,103808.00488,1
2026-03-30T00:00:00.000000,21953.20487999999,103172.00488,1
2026-03-31T00:00:00.000000,21953.20487999999,100912.00488,1
2026-04-01T00:00:00.000000,21953.20487999999,101714.00487999998,1
2026-04-02T00:00:00.000000,21953.20487999999,100806.00488,1
2026-04-03T00:00:00.000000,21953.20487999999,97864.00487999998,1
2026-04-07T00:00:00.000000,21953.20487999999,97490.00488,1
2026-04-08T00:00:00.000000,21953.20487999999,98832.00488,1
2026-04-09T00:00:00.000000,10931.899479999991,98566.69948,2
2026-04-10T00:00:00.000000,92726.15384,104362.15384,1
2026-04-13T00:00:00.000000,92726.15384,104446.15384,1
2026-04-14T00:00:00.000000,86178.19004,104552.19004,2
2026-04-15T00:00:00.000000,86178.19004,104424.19004,2
2026-04-16T00:00:00.000000,314.2305775999994,104800.4385776,3
2026-04-17T00:00:00.000000,314.2305775999994,102700.6785776,3
2026-04-20T00:00:00.000000,314.2305775999994,101926.2785776,3
2026-04-21T00:00:00.000000,314.2305775999994,104673.4785776,3
2026-04-22T00:00:00.000000,314.2305775999994,104275.43057760001,3
2026-04-23T00:00:00.000000,314.2305775999994,104685.03057759999,3
2026-04-24T00:00:00.000000,314.2305775999994,105505.03057759999,3
2026-04-27T00:00:00.000000,305.59417759999997,104840.55417759999,3
2026-04-28T00:00:00.000000,305.59417759999997,103174.2341776,3
2026-04-29T00:00:00.000000,305.59417759999997,106285.5941776,3
2026-04-30T00:00:00.000000,305.59417759999997,104525.5941776,3
2026-05-06T00:00:00.000000,305.59417759999997,109099.5941776,3
2026-05-07T00:00:00.000000,83967.32791360002,107935.32791360002,2
2026-05-08T00:00:00.000000,83967.32791360002,108563.32791360002,2
2026-05-11T00:00:00.000000,67828.48771360001,109416.48771360001,3
2026-05-12T00:00:00.000000,67828.48771360001,109468.48771360001,3
2026-05-13T00:00:00.000000,62638.33113360001,110232.93113360002,4
2026-05-14T00:00:00.000000,62638.33113360001,108992.93113360002,4
2026-05-15T00:00:00.000000,62638.33113360001,109390.93113360001,4
2026-05-18T00:00:00.000000,62638.33113360001,109490.93113360002,4
2026-05-19T00:00:00.000000,77113.98713360002,108884.58713360003,3
2026-05-20T00:00:00.000000,77113.98713360002,108500.58713360003,3
2026-05-21T00:00:00.000000,77113.98713360002,108928.58713360003,3
2026-05-22T00:00:00.000000,76081.67753360003,109052.27753360003,4
2026-05-25T00:00:00.000000,76081.67753360003,108938.27753360003,4
2026-05-26T00:00:00.000000,76081.67753360003,109454.27753360003,4
2026-05-27T00:00:00.000000,76081.67753360003,109050.27753360003,4
2026-05-28T00:00:00.000000,85800.76093360003,108367.36093360004,3
2026-05-29T00:00:00.000000,85800.76093360003,108358.76093360003,3
2026-06-01T00:00:00.000000,85800.76093360003,108512.76093360003,3
2026-06-02T00:00:00.000000,102315.80493360004,108749.80493360004,2
2026-06-03T00:00:00.000000,107676.19633360003,108794.19633360003,1
2026-06-04T00:00:00.000000,107676.19633360003,108906.19633360003,1
2026-06-05T00:00:00.000000,107676.19633360003,108962.19633360003,1
2026-06-08T00:00:00.000000,107676.19633360003,108934.19633360003,1
2026-06-09T00:00:00.000000,108979.80513360004,108979.80513360004,0
2026-06-10T00:00:00.000000,108979.80513360004,108979.80513360004,0
2026-06-11T00:00:00.000000,91904.68413360004,108974.68413360004,1
2026-06-12T00:00:00.000000,87909.48593360004,108549.48593360004,2
