date,capital,portfolio_value,positions
2025-12-25T00:00:00.000000,36597.805120000005,101141.30512,5
2025-12-26T00:00:00.000000,36597.805120000005,103209.80512,5
2025-12-29T00:00:00.000000,36597.805120000005,102362.80512,5
2025-12-30T00:00:00.000000,35738.72316,101835.42315999999,5
2025-12-31T00:00:00.000000,35738.72316,102661.92316,5
2026-01-05T00:00:00.000000,35738.72316,103022.42315999999,5
2026-01-06T00:00:00.000000,35738.72316,105174.42315999999,5
2026-01-07T00:00:00.000000,33435.006760000004,105339.70676,5
2026-01-08T00:00:00.000000,33435.006760000004,103690.70676,5
2026-01-09T00:00:00.000000,33435.006760000004,104073.20676,5
2026-01-12T00:00:00.000000,30923.029360000004,103242.22936,5
2026-01-13T00:00:00.000000,30923.029360000004,103192.72936,5
2026-01-14T00:00:00.000000,30923.029360000004,102995.72936,5
2026-01-15T00:00:00.000000,30923.029360000004,103216.72936,5
2026-01-16T00:00:00.000000,30923.029360000004,102471.72936,5
2026-01-19T00:00:00.000000,30923.029360000004,103039.22936,5
2026-01-20T00:00:00.000000,50325.93931,103206.13931,5
2026-01-21T00:00:00.000000,50325.93931,103193.13931,5
2026-01-22T00:00:00.000000,52420.221809999995,103427.42181,5
2026-01-23T00:00:00.000000,52420.221809999995,103431.42181,5
2026-01-26T00:00:00.000000,52420.221809999995,103651.42181,5
2026-01-27T00:00:00.000000,52420.221809999995,103822.42181,5
2026-01-28T00:00:00.000000,52420.221809999995,104502.42181,5
2026-01-29T00:00:00.000000,52420.221809999995,106413.42181,5
2026-01-30T00:00:00.000000,52420.221809999995,105252.42181,5
2026-02-02T00:00:00.000000,75551.28040999999,101577.48040999999,3
2026-02-03T00:00:00.000000,75551.28040999999,102276.48040999999,3
2026-02-04T00:00:00.000000,74112.84900999999,102294.04900999999,4
2026-02-05T00:00:00.000000,90832.83150999999,101856.03150999999,3
2026-02-06T00:00:00.000000,90832.83150999999,101932.03150999999,3
2026-02-09T00:00:00.000000,90832.83150999999,102135.03150999999,3
2026-02-10T00:00:00.000000,95251.70545,101939.70545,2
2026-02-11T00:00:00.000000,95251.70545,101988.70545,2
2026-02-12T00:00:00.000000,95251.70545,101959.70545,2
2026-02-13T00:00:00.000000,95251.70545,101708.70545,2
2026-02-24T00:00:00.000000,95251.70545,101766.70545,2
2026-02-25T00:00:00.000000,95251.70545,102268.70545,2
2026-02-26T00:00:00.000000,95251.70545,102044.70545,2
2026-02-27T00:00:00.000000,95251.70545,102011.70545,2
2026-03-02T00:00:00.000000,73213.09585,102273.09585,5
2026-03-03T00:00:00.000000,79887.09305,102557.09305,3
2026-03-04T00:00:00.000000,64313.24434999999,102099.24435,3
2026-03-05T00:00:00.000000,64313.24434999999,101705.24435,3
2026-03-06T00:00:00.000000,52080.07549999999,101519.57549999999,4
2026-03-09T00:00:00.000000,46638.443499999994,102870.4435,5
2026-03-10T00:00:00.000000,46638.443499999994,101839.4435,5
2026-03-11T00:00:00.000000,46638.443499999994,103238.4435,5
2026-03-12T00:00:00.000000,46638.443499999994,104060.4435,5
2026-03-13T00:00:00.000000,46638.443499999994,103808.4435,5
2026-03-16T00:00:00.000000,46638.443499999994,104734.9435,5
2026-03-17T00:00:00.000000,46638.443499999994,104328.9435,5
2026-03-18T00:00:00.000000,46638.443499999994,103855.4435,5
2026-03-19T00:00:00.000000,46638.443499999994,104281.9435,5
2026-03-20T00:00:00.000000,46638.443499999994,104551.4435,5
2026-03-23T00:00:00.000000,57829.58514999999,104167.58515,4
2026-03-24T00:00:00.000000,57829.58514999999,103771.58514999998,4
2026-03-25T00:00:00.000000,57829.58514999999,103317.58515,4
2026-03-26T00:00:00.000000,57829.58514999999,102804.58515,4
2026-03-27T00:00:00.000000,57829.58514999999,103140.58515,4
2026-03-30T00:00:00.000000,57829.58514999999,103424.58515,4
2026-03-31T00:00:00.000000,78873.27015,102809.27015,3
2026-04-01T00:00:00.000000,78873.27015,102789.27015,3
2026-04-02T00:00:00.000000,78873.27015,103142.27015,3
2026-04-03T00:00:00.000000,78873.27015,102999.27015,3
2026-04-07T00:00:00.000000,84167.68135,103223.68135,2
2026-04-08T00:00:00.000000,84167.68135,102755.68135,2
2026-04-09T00:00:00.000000,70391.0496,102760.5496,3
2026-04-10T00:00:00.000000,70391.0496,103410.0496,3
2026-04-13T00:00:00.000000,64009.1356,103462.13560000001,4
2026-04-14T00:00:00.000000,82246.66269999999,103577.66269999999,2
2026-04-15T00:00:00.000000,82246.66269999999,103431.66269999999,2
2026-04-16T00:00:00.000000,407.5763373999944,103892.6183374,3
2026-04-17T00:00:00.000000,407.5763373999944,101845.87833739999,3
2026-04-20T00:00:00.000000,407.5763373999944,101475.7783374,3
2026-04-21T00:00:00.000000,407.5763373999944,104088.0783374,3
2026-04-22T00:00:00.000000,407.5763373999944,103843.1263374,3
2026-04-23T00:00:00.000000,407.5763373999944,104216.77633739999,3
2026-04-24T00:00:00.000000,407.5763373999944,104894.27633739999,3
2026-04-27T00:00:00.000000,407.5763373999944,104627.11633739999,3
2026-04-28T00:00:00.000000,407.5763373999944,102921.1863374,3
2026-04-29T00:00:00.000000,407.5763373999944,105814.5763374,3
2026-04-30T00:00:00.000000,407.5763373999944,104053.5763374,3
2026-05-06T00:00:00.000000,407.5763373999944,108415.5763374,3
2026-05-07T00:00:00.000000,17782.362337399994,107474.4823374,2
2026-05-08T00:00:00.000000,17782.362337399994,104713.3623374,2
2026-05-11T00:00:00.000000,1581.351537399998,106333.4815374,4
2026-05-12T00:00:00.000000,1581.351537399998,103490.6015374,4
2026-05-13T00:00:00.000000,1581.351537399998,103986.0015374,4
2026-05-14T00:00:00.000000,1581.351537399998,102709.3515374,4
2026-05-15T00:00:00.000000,6512.3717873999985,102097.6717874,3
2026-05-18T00:00:00.000000,8024.418037399999,100943.5080374,2
2026-05-19T00:00:00.000000,8024.418037399999,100703.7780374,2
2026-05-20T00:00:00.000000,8024.418037399999,100223.6680374,2
2026-05-21T00:00:00.000000,8024.418037399999,99652.70803739999,2
2026-05-22T00:00:00.000000,8024.418037399999,99322.6980374,2
2026-05-25T00:00:00.000000,81729.3399254,97691.3399254,1
2026-05-26T00:00:00.000000,81729.3399254,97639.3399254,1
2026-05-27T00:00:00.000000,81729.3399254,97735.3399254,1
2026-05-28T00:00:00.000000,81729.3399254,97519.3399254,1
2026-05-29T00:00:00.000000,81729.3399254,97899.3399254,1
2026-06-01T00:00:00.000000,69475.6649254,98065.6649254,2
2026-06-02T00:00:00.000000,69475.6649254,98055.6649254,2
2026-06-03T00:00:00.000000,69475.6649254,98210.1649254,2
2026-06-04T00:00:00.000000,69475.6649254,98214.6649254,2
2026-06-05T00:00:00.000000,65724.5399254,97942.5399254,3
2026-06-08T00:00:00.000000,82289.5689254,98734.5689254,2
2026-06-09T00:00:00.000000,82289.5689254,98237.0689254,2
2026-06-10T00:00:00.000000,82289.5689254,97769.5689254,2
2026-06-11T00:00:00.000000,82289.5689254,97669.5689254,2
2026-06-12T00:00:00.000000,86748.9874254,97461.4874254,2
