date,capital,portfolio_value,positions
2026-02-26T00:00:00.000000,99126.44630000003,99126.44630000003,0
2026-02-27T00:00:00.000000,99126.44630000003,99126.44630000003,0
2026-03-02T00:00:00.000000,99126.44630000003,99126.44630000003,0
2026-03-03T00:00:00.000000,99126.44630000003,99126.44630000003,0
2026-03-04T00:00:00.000000,96416.63360000003,99125.63360000003,1
2026-03-05T00:00:00.000000,86966.79950000002,99121.79950000002,2
2026-03-06T00:00:00.000000,91432.72336000002,99038.52336000002,2
2026-03-09T00:00:00.000000,81677.79776000002,99048.59776000002,3
2026-03-10T00:00:00.000000,81677.79776000002,98843.59776000002,3
2026-03-11T00:00:00.000000,81677.79776000002,99218.59776000002,3
2026-03-12T00:00:00.000000,81677.79776000002,99354.59776000002,3
2026-03-13T00:00:00.000000,81677.79776000002,99323.59776000002,3
2026-03-16T00:00:00.000000,81677.79776000002,99807.59776000002,3
2026-03-17T00:00:00.000000,81677.79776000002,99695.59776000002,3
2026-03-18T00:00:00.000000,81677.79776000002,99502.59776000002,3
2026-03-19T00:00:00.000000,81677.79776000002,99472.59776000002,3
2026-03-20T00:00:00.000000,81677.79776000002,99601.59776000002,3
2026-03-23T00:00:00.000000,86154.25442000001,99591.25442000001,2
2026-03-24T00:00:00.000000,86154.25442000001,99528.25442000001,2
2026-03-25T00:00:00.000000,86154.25442000001,99535.25442000001,2
2026-03-26T00:00:00.000000,86154.25442000001,99199.25442000001,2
2026-03-27T00:00:00.000000,86154.25442000001,99409.25442000001,2
2026-03-30T00:00:00.000000,86154.25442000001,99473.25442000001,2
2026-03-31T00:00:00.000000,86154.25442000001,99383.25442000001,2
2026-04-01T00:00:00.000000,86154.25442000001,99107.25442000001,2
2026-04-02T00:00:00.000000,86154.25442000001,99020.25442000001,2
2026-04-03T00:00:00.000000,86154.25442000001,98725.25442000001,2
2026-04-07T00:00:00.000000,88801.46002000001,98599.46002000001,1
2026-04-08T00:00:00.000000,88801.46002000001,98923.46002000001,1
2026-04-09T00:00:00.000000,88801.46002000001,98704.46002000001,1
2026-04-10T00:00:00.000000,88801.46002000001,98968.46002000001,1
2026-04-13T00:00:00.000000,88801.46002000001,99226.46002000001,1
2026-04-14T00:00:00.000000,88801.46002000001,99183.46002000001,1
2026-04-15T00:00:00.000000,88801.46002000001,99104.46002000001,1
2026-04-16T00:00:00.000000,88801.46002000001,99355.46002000001,1
2026-04-17T00:00:00.000000,88801.46002000001,99179.46002000001,1
2026-04-20T00:00:00.000000,88801.46002000001,99092.46002000001,1
2026-04-21T00:00:00.000000,98951.41412000002,98951.41412000002,0
2026-04-22T00:00:00.000000,98951.41412000002,98951.41412000002,0
2026-04-23T00:00:00.000000,98951.41412000002,98951.41412000002,0
2026-04-24T00:00:00.000000,90983.02432000001,98949.02432000001,1
2026-04-27T00:00:00.000000,90983.02432000001,98933.02432000001,1
2026-04-28T00:00:00.000000,90983.02432000001,99028.02432000001,1
2026-04-29T00:00:00.000000,90983.02432000001,99114.02432000001,1
2026-04-30T00:00:00.000000,90983.02432000001,99093.02432000001,1
2026-05-06T00:00:00.000000,90983.02432000001,99027.02432000001,1
2026-05-07T00:00:00.000000,90983.02432000001,98964.02432000001,1
2026-05-08T00:00:00.000000,90983.02432000001,99023.02432000001,1
2026-05-11T00:00:00.000000,85146.27382000002,99048.27382000002,2
2026-05-12T00:00:00.000000,90909.54432000002,98918.54432000002,1
2026-05-13T00:00:00.000000,90909.54432000002,98947.54432000002,1
2026-05-14T00:00:00.000000,90909.54432000002,99090.54432000002,1
2026-05-15T00:00:00.000000,90909.54432000002,99166.54432000002,1
2026-05-18T00:00:00.000000,90909.54432000002,99192.54432000002,1
2026-05-19T00:00:00.000000,90909.54432000002,99009.54432000002,1
2026-05-20T00:00:00.000000,90909.54432000002,99059.54432000002,1
2026-05-21T00:00:00.000000,90909.54432000002,99059.54432000002,1
2026-05-22T00:00:00.000000,90909.54432000002,98937.54432000002,1
2026-05-25T00:00:00.000000,90909.54432000002,98890.54432000002,1
2026-05-26T00:00:00.000000,90909.54432000002,98864.54432000002,1
2026-05-27T00:00:00.000000,90909.54432000002,98912.54432000002,1
2026-05-28T00:00:00.000000,90909.54432000002,98804.54432000002,1
2026-05-29T00:00:00.000000,81147.61662000002,98991.61662000002,3
2026-06-01T00:00:00.000000,88054.87712000002,99001.87712000002,2
2026-06-02T00:00:00.000000,88054.87712000002,99110.87712000002,2
2026-06-03T00:00:00.000000,88054.87712000002,99104.87712000002,2
2026-06-04T00:00:00.000000,96294.40452000003,99066.40452000003,1
2026-06-05T00:00:00.000000,92435.24712000003,99054.24712000003,2
2026-06-08T00:00:00.000000,92432.93712000003,99033.93712000003,2
2026-06-09T00:00:00.000000,92430.62772000003,99042.62772000003,2
2026-06-10T00:00:00.000000,92430.62772000003,99089.62772000003,2
2026-06-11T00:00:00.000000,92428.30392000002,99090.30392000002,2
2026-06-12T00:00:00.000000,92428.30392000002,99190.30392000002,2
